# Created using MTpy calculated floor_percent,floor_egbert,floor_egbert,percent error floors of 20%,5%,5%,20%, data rotated 0.0_deg clockwise from N
# Period(s) Code GG_Lat GG_Lon X(m) Y(m) Z(m) Component Real Imag Error
> Full_Impedance
> exp(+i\omega t)
> [mV/km]/[nT]
> 0
> -20.519237 137.989877    -239.00
> 26 28
1.77828e-03 Synth01  -19.121  136.158  150539.398 -195775.493    -193.999 ZXX -1.177995e+01 -4.494678e+00  2.521660e+00
1.77828e-03 Synth01  -19.121  136.158  150539.398 -195775.493    -193.999 ZXY  8.327104e+01  9.026579e+01  6.047428e+00
1.77828e-03 Synth01  -19.121  136.158  150539.398 -195775.493    -193.999 ZYX -7.004633e+01 -9.634455e+01  6.047428e+00
1.77828e-03 Synth01  -19.121  136.158  150539.398 -195775.493    -193.999 ZYY -1.084907e+01 -9.236783e-01  2.177664e+00
3.16228e-03 Synth01  -19.121  136.158  150539.398 -195775.493    -193.999 ZXX -6.443699e+00 -8.474738e+00  2.129248e+00
3.16228e-03 Synth01  -19.121  136.158  150539.398 -195775.493    -193.999 ZXY  5.508474e+01  7.220804e+01  4.477095e+00
3.16228e-03 Synth01  -19.121  136.158  150539.398 -195775.493    -193.999 ZYX -5.385472e+01 -6.995203e+01  4.477095e+00
3.16228e-03 Synth01  -19.121  136.158  150539.398 -195775.493    -193.999 ZYY -5.933185e+00 -5.832961e+00  1.664045e+00
5.62341e-03 Synth01  -19.121  136.158  150539.398 -195775.493    -193.999 ZXX -3.209566e+00 -3.768552e+00  9.900161e-01
5.62341e-03 Synth01  -19.121  136.158  150539.398 -195775.493    -193.999 ZXY  4.216530e+01  4.951939e+01  3.202171e+00
5.62341e-03 Synth01  -19.121  136.158  150539.398 -195775.493    -193.999 ZYX -4.096951e+01 -4.794204e+01  3.202171e+00
5.62341e-03 Synth01  -19.121  136.158  150539.398 -195775.493    -193.999 ZYY -3.528699e+00 -3.356802e+00  9.740604e-01
1.00000e-02 Synth01  -19.121  136.158  150539.398 -195775.493    -193.999 ZXX -2.533239e+00 -4.109112e+00  9.654450e-01
